,scenario,year,epsilon [%],demand [Mt],region,tech,meoh [Mt],elec [TWh],net-zero GWP [Mt],GWP reduction [Mt]
314,PkBudg500,2040,0.713359,140,OAS,DAC,0,0,0,0
315,PkBudg500,2040,0.713359,140,SSA,PSC,0.747476345,0,0,0
316,PkBudg500,2040,0.713359,140,REF,DAC,1.038189947,0,0,0
317,PkBudg500,2040,0.713359,140,MEA,DAC,0,0,0,0
318,PkBudg500,2040,0.713359,140,SSA,DAC,0.96103333,0,0,0
319,PkBudg500,2040,0.713359,140,NEU,PSC,0.58459768,0,0,0
320,PkBudg500,2040,0.713359,140,IND,DAC,3.381899853,0,0,0
321,PkBudg500,2040,0.713359,140,JPN,PSC,0.010996447,0,0,0
322,PkBudg500,2040,0.713359,140,CHA,PSC,11.60369039,0,0,0
323,PkBudg500,2040,0.713359,140,EUR,PSC,0.167554941,0,0,0
324,PkBudg500,2040,0.713359,140,methanol production,BAU,101.6356852,358.6788503,82.4017307,82.40359057
325,PkBudg500,2040,0.764751,150,SSA,PSC,0.747857768,0,0,0
326,PkBudg500,2040,0.764751,150,REF,PSC,0.303221415,0,0,0
327,PkBudg500,2040,0.764751,150,LAM,DAC,2.763484456,0,0,0
328,PkBudg500,2040,0.764751,150,JPN,DAC,0.850115316,0,0,0
329,PkBudg500,2040,0.764751,150,EUR,DAC,3.903070326,0,0,0
330,PkBudg500,2040,0.764751,150,JPN,PSC,0.011002058,0,0,0
331,PkBudg500,2040,0.764751,150,USA,PSC,0.040033757,0,0,0
332,PkBudg500,2040,0.764751,150,SSA,DAC,1.075241222,0,0,0
333,PkBudg500,2040,0.764751,150,MEA,PSC,3.457849452,0,0,0
334,PkBudg500,2040,0.764751,150,OAS,DAC,0,0,0,0
335,PkBudg500,2040,0.764751,150,MEA,DAC,0.022574324,0,0,0
336,PkBudg500,2040,0.764751,150,NEU,PSC,0.62673094,0,0,0
337,PkBudg500,2040,0.764751,150,IND,DAC,3.626321502,0,0,0
338,PkBudg500,2040,0.764751,150,OAS,PSC,5.760666542,0,0,0
339,PkBudg500,2040,0.764751,150,CAZ,PSC,0.007583386,0,0,0
340,PkBudg500,2040,0.764751,150,EUR,PSC,0.167664384,0,0,0
341,PkBudg500,2040,0.764751,150,USA,DAC,5.030769363,0,0,0
342,PkBudg500,2040,0.764751,150,IND,PSC,0.013020597,0,0,0
343,PkBudg500,2040,0.764751,150,NEU,DAC,0,0,0,0
344,PkBudg500,2040,0.764751,150,REF,DAC,1.130919865,0,0,0
345,PkBudg500,2040,0.764751,150,CHA,DAC,0,0,0,0
346,PkBudg500,2040,0.764751,150,CAZ,DAC,1.042319993,0,0,0
347,PkBudg500,2040,0.764751,150,LAM,PSC,0.009071362,0,0,0
348,PkBudg500,2040,0.764751,150,CHA,PSC,12.43964897,0,0,0
349,PkBudg500,2040,0.764751,150,methanol production,BAU,108.7642806,384.5189485,88.28756861,88.29254593
350,PkBudg500,2040,0.817066,160,MEA,PSC,3.459644689,0,0,0
351,PkBudg500,2040,0.817066,160,SSA,DAC,1.191495659,0,0,0
352,PkBudg500,2040,0.817066,160,LAM,PSC,0.009076071,0,0,0
353,PkBudg500,2040,0.817066,160,USA,DAC,5.377284298,0,0,0
354,PkBudg500,2040,0.817066,160,OAS,PSC,6.154734442,0,0,0
355,PkBudg500,2040,0.817066,160,EUR,DAC,4.179420963,0,0,0
356,PkBudg500,2040,0.817066,160,NEU,DAC,0,0,0,0
357,PkBudg500,2040,0.817066,160,CHA,PSC,13.21784547,0,0,0
358,PkBudg500,2040,0.817066,160,IND,DAC,3.875130751,0,0,0
359,PkBudg500,2040,0.817066,160,OAS,DAC,0,0,0,0
360,PkBudg500,2040,0.817066,160,IND,PSC,0.013027357,0,0,0
361,PkBudg500,2040,0.817066,160,CAZ,DAC,1.114074281,0,0,0
362,PkBudg500,2040,0.817066,160,NEU,PSC,0.669666816,0,0,0
363,PkBudg500,2040,0.817066,160,JPN,DAC,0.908883727,0,0,0
364,PkBudg500,2040,0.817066,160,CAZ,PSC,0.007587323,0,0,0
365,PkBudg500,2040,0.817066,160,SSA,PSC,0.748246039,0,0,0
366,PkBudg500,2040,0.817066,160,EUR,PSC,0.167775454,0,0,0
367,PkBudg500,2040,0.817066,160,JPN,PSC,0.01100777,0,0,0
368,PkBudg500,2040,0.817066,160,REF,PSC,0.30342703,0,0,0
369,PkBudg500,2040,0.817066,160,LAM,DAC,2.953102122,0,0,0
370,PkBudg500,2040,0.817066,160,CHA,DAC,0.059913692,0,0,0
371,PkBudg500,2040,0.817066,160,REF,DAC,1.225317492,0,0,0
372,PkBudg500,2040,0.817066,160,USA,PSC,0.040054542,0,0,0
373,PkBudg500,2040,0.817066,160,MEA,DAC,0.219852793,0,0,0
374,PkBudg500,2040,0.817066,160,methanol production,BAU,115.88868,410.8229607,94.17340652,94.17603943
375,PkBudg500,2040,0.872359,170,EUR,PSC,0.16789177,0,0,0
376,PkBudg500,2040,0.872359,170,LAM,DAC,3.153668659,0,0,0
377,PkBudg500,2040,0.872359,170,OAS,DAC,0,0,0,0
378,PkBudg500,2040,0.872359,170,NEU,PSC,0.715179144,0,0,0
379,PkBudg500,2040,0.872359,170,IND,PSC,0.013034502,0,0,0
380,PkBudg500,2040,0.872359,170,USA,DAC,5.743910766,0,0,0
381,PkBudg500,2040,0.872359,170,EUR,DAC,4.471517065,0,0,0
382,PkBudg500,2040,0.872359,170,OAS,PSC,6.57124807,0,0,0
383,PkBudg500,2040,0.872359,170,SSA,PSC,0.748656413,0,0,0
384,PkBudg500,2040,0.872359,170,USA,PSC,0.04007651,0,0,0
385,PkBudg500,2040,0.872359,170,REF,PSC,0.303642134,0,0,0
386,PkBudg500,2040,0.872359,170,NEU,DAC,0,0,0,0
387,PkBudg500,2040,0.872359,170,MEA,PSC,3.461542126,0,0,0
388,PkBudg500,2040,0.872359,170,CAZ,DAC,1.189983151,0,0,0
389,PkBudg500,2040,0.872359,170,MEA,DAC,0.428400232,0,0,0
390,PkBudg500,2040,0.872359,170,SSA,DAC,1.314365758,0,0,0
391,PkBudg500,2040,0.872359,170,CHA,PSC,13.22509478,0,0,0
392,PkBudg500,2040,0.872359,170,JPN,PSC,0.011013807,0,0,0
393,PkBudg500,2040,0.872359,170,LAM,PSC,0.009081049,0,0,0
394,PkBudg500,2040,0.872359,170,CAZ,PSC,0.007591484,0,0,0
395,PkBudg500,2040,0.872359,170,CHA,DAC,0.794013717,0,0,0
396,PkBudg500,2040,0.872359,170,IND,DAC,4.138118657,0,0,0
397,PkBudg500,2040,0.872359,170,JPN,DAC,0.971011229,0,0,0
398,PkBudg500,2040,0.872359,170,REF,DAC,1.325100139,0,0,0
399,PkBudg500,2040,0.872359,170,methanol production,BAU,122.9929659,438.6244247,100.0592444,100.0613535
400,PkBudg500,2040,0.927653,180,JPN,PSC,0.011019845,0,0,0
401,PkBudg500,2040,0.927653,180,SSA,DAC,1.437238092,0,0,0
402,PkBudg500,2040,0.927653,180,USA,DAC,6.110543981,0,0,0
403,PkBudg500,2040,0.927653,180,NEU,DAC,0,0,0,0
404,PkBudg500,2040,0.927653,180,CHA,PSC,13.23234422,0,0,0
405,PkBudg500,2040,0.927653,180,EUR,PSC,0.168008087,0,0,0
406,PkBudg500,2040,0.927653,180,OAS,PSC,6.987769366,0,0,0
407,PkBudg500,2040,0.927653,180,CAZ,DAC,1.265893418,0,0,0
408,PkBudg500,2040,0.927653,180,NEU,PSC,0.76069231,0,0,0
409,PkBudg500,2040,0.927653,180,IND,PSC,0.013041647,0,0,0
410,PkBudg500,2040,0.927653,180,MEA,DAC,0.63695151,0,0,0
411,PkBudg500,2040,0.927653,180,MEA,PSC,3.463439598,0,0,0
412,PkBudg500,2040,0.927653,180,CHA,DAC,1.528127248,0,0,0
413,PkBudg500,2040,0.927653,180,JPN,DAC,1.033139874,0,0,0
414,PkBudg500,2040,0.927653,180,REF,DAC,1.424884622,0,0,0
415,PkBudg500,2040,0.927653,180,LAM,DAC,3.354238888,0,0,0
416,PkBudg500,2040,0.927653,180,SSA,PSC,0.749066795,0,0,0
417,PkBudg500,2040,0.927653,180,OAS,DAC,0,0,0,0
418,PkBudg500,2040,0.927653,180,LAM,PSC,0.009086027,0,0,0
419,PkBudg500,2040,0.927653,180,USA,PSC,0.040098478,0,0,0
420,PkBudg500,2040,0.927653,180,REF,PSC,0.303857241,0,0,0
421,PkBudg500,2040,0.927653,180,IND,DAC,4.401111404,0,0,0
422,PkBudg500,2040,0.927653,180,EUR,DAC,4.76361854,0,0,0
423,PkBudg500,2040,0.927653,180,CAZ,PSC,0.007595646,0,0,0
424,PkBudg500,2040,0.927653,180,methanol production,BAU,130.0971984,466.4264005,105.9450823,105.9467741
425,PkBudg500,2040,0.982947,190,REF,PSC,0.304072351,0,0,0
426,PkBudg500,2040,0.982947,190,JPN,PSC,0.011025882,0,0,0
427,PkBudg500,2040,0.982947,190,MEA,PSC,3.465337097,0,0,0
428,PkBudg500,2040,0.982947,190,OAS,PSC,7.404296364,0,0,0
429,PkBudg500,2040,0.982947,190,LAM,DAC,3.554811862,0,0,0
430,PkBudg500,2040,0.982947,190,CAZ,PSC,0.007599807,0,0,0
431,PkBudg500,2040,0.982947,190,NEU,PSC,0.806206098,0,0,0
432,PkBudg500,2040,0.982947,190,EUR,DAC,5.055724012,0,0,0
433,PkBudg500,2040,0.982947,190,NEU,DAC,0,0,0,0
434,PkBudg500,2040,0.982947,190,USA,PSC,0.040120446,0,0,0
435,PkBudg500,2040,0.982947,190,CAZ,DAC,1.341804724,0,0,0
436,PkBudg500,2040,0.982947,190,IND,DAC,4.664107752,0,0,0
437,PkBudg500,2040,0.982947,190,MEA,DAC,0.845505643,0,0,0
438,PkBudg500,2040,0.982947,190,IND,PSC,0.013048792,0,0,0
439,PkBudg500,2040,0.982947,190,JPN,DAC,1.095269371,0,0,0
440,PkBudg500,2040,0.982947,190,REF,DAC,1.524670472,0,0,0
441,PkBudg500,2040,0.982947,190,LAM,PSC,0.009091005,0,0,0
442,PkBudg500,2040,0.982947,190,SSA,DAC,1.560112089,0,0,0
443,PkBudg500,2040,0.982947,190,SSA,PSC,0.749477183,0,0,0
444,PkBudg500,2040,0.982947,190,OAS,DAC,0,0,0,0
445,PkBudg500,2040,0.982947,190,EUR,PSC,0.168124406,0,0,0
446,PkBudg500,2040,0.982947,190,CHA,DAC,2.262250827,0,0,0
447,PkBudg500,2040,0.982947,190,CHA,PSC,13.23959376,0,0,0
448,PkBudg500,2040,0.982947,190,USA,DAC,6.477182215,0,0,0
449,PkBudg500,2040,0.982947,190,methanol production,BAU,137.2013914,494.2287569,111.8309202,111.8322738
450,PkBudg500,2040,1.038243,200,MEA,PSC,3.467234615,0,0,0
451,PkBudg500,2040,1.038243,200,OAS,DAC,0,0,0,0
452,PkBudg500,2040,1.038243,200,LAM,DAC,3.755386949,0,0,0
453,PkBudg500,2040,1.038243,200,JPN,PSC,0.01103192,0,0,0
454,PkBudg500,2040,1.038243,200,SSA,PSC,0.749887575,0,0,0
455,PkBudg500,2040,1.038243,200,LAM,PSC,0.009095983,0,0,0
456,PkBudg500,2040,1.038243,200,REF,PSC,0.304287463,0,0,0
457,PkBudg500,2040,1.038243,200,IND,DAC,4.92710687,0,0,0
458,PkBudg500,2040,1.038243,200,CHA,DAC,2.996382134,0,0,0
459,PkBudg500,2040,1.038243,200,JPN,DAC,1.157399522,0,0,0
460,PkBudg500,2040,1.038243,200,NEU,DAC,0,0,0,0
461,PkBudg500,2040,1.038243,200,SSA,DAC,1.682987365,0,0,0
462,PkBudg500,2040,1.038243,200,CAZ,DAC,1.41771683,0,0,0
463,PkBudg500,2040,1.038243,200,CHA,PSC,13.24684338,0,0,0
464,PkBudg500,2040,1.038243,200,EUR,DAC,5.347832559,0,0,0
465,PkBudg500,2040,1.038243,200,NEU,PSC,0.851720366,0,0,0
466,PkBudg500,2040,1.038243,200,USA,DAC,6.84382431,0,0,0
467,PkBudg500,2040,1.038243,200,IND,PSC,0.013055937,0,0,0
468,PkBudg500,2040,1.038243,200,OAS,PSC,7.82082775,0,0,0
469,PkBudg500,2040,1.038243,200,CAZ,PSC,0.007603969,0,0,0
470,PkBudg500,2040,1.038243,200,REF,DAC,1.624457373,0,0,0
471,PkBudg500,2040,1.038243,200,USA,PSC,0.040142415,0,0,0
472,PkBudg500,2040,1.038243,200,EUR,PSC,0.168240727,0,0,0
473,PkBudg500,2040,1.038243,200,MEA,DAC,1.054061973,0,0,0
474,PkBudg500,2040,1.038243,200,methanol production,BAU,144.3055538,522.0314062,117.7167581,117.7178344
475,PkBudg500,2040,1.093639,210,CAZ,DAC,1.493767188,0,0,0
476,PkBudg500,2040,1.093639,210,EUR,DAC,5.640472903,0,0,0
477,PkBudg500,2040,1.093639,210,LAM,DAC,3.956327368,0,0,0
478,PkBudg500,2040,1.093639,210,REF,DAC,1.724426116,0,0,0
479,PkBudg500,2040,1.093639,210,CAZ,PSC,0.007608138,0,0,0
480,PkBudg500,2040,1.093639,210,USA,PSC,0.040164424,0,0,0
481,PkBudg500,2040,1.093639,210,JPN,PSC,0.011037968,0,0,0
482,PkBudg500,2040,1.093639,210,MEA,DAC,1.262998263,0,0,0
483,PkBudg500,2040,1.093639,210,MEA,PSC,3.46913559,0,0,0
484,PkBudg500,2040,1.093639,210,SSA,PSC,0.750298715,0,0,0
485,PkBudg500,2040,1.093639,210,EUR,PSC,0.168357235,0,0,0
486,PkBudg500,2040,1.093639,210,OAS,DAC,0,0,0,0
487,PkBudg500,2040,1.093639,210,IND,PSC,0.013063096,0,0,0
488,PkBudg500,2040,1.093639,210,JPN,DAC,1.219642867,0,0,0
489,PkBudg500,2040,1.093639,210,NEU,PSC,0.897317558,0,0,0
490,PkBudg500,2040,1.093639,210,OAS,PSC,8.238117994,0,0,0
491,PkBudg500,2040,1.093639,210,NEU,DAC,0,0,0,0
492,PkBudg500,2040,1.093639,210,IND,DAC,5.190585106,0,0,0
493,PkBudg500,2040,1.093639,210,SSA,DAC,1.806083883,0,0,0
494,PkBudg500,2040,1.093639,210,REF,PSC,0.304502913,0,0,0
495,PkBudg500,2040,1.093639,210,LAM,PSC,0.00910097,0,0,0
496,PkBudg500,2040,1.093639,210,CHA,PSC,13.25410621,0,0,0
497,PkBudg500,2040,1.093639,210,USA,DAC,7.211134179,0,0,0
498,PkBudg500,2040,1.093639,210,CHA,DAC,3.731850289,0,0,0
499,PkBudg500,2040,1.093639,210,methanol production,BAU,151.404443,549.8847047,123.6025961,123.6139306
500,PkBudg500,2040,1.148915,220,CAZ,DAC,1.569653347,0,0,0
501,PkBudg500,2040,1.148915,220,JPN,DAC,1.281751775,0,0,0
502,PkBudg500,2040,1.148915,220,EUR,PSC,0.16847352,0,0,0
503,PkBudg500,2040,1.148915,220,SSA,DAC,1.928917639,0,0,0
504,PkBudg500,2040,1.148915,220,OAS,DAC,0,0,0,0
505,PkBudg500,2040,1.148915,220,USA,DAC,7.577650953,0,0,0
506,PkBudg500,2040,1.148915,220,NEU,DAC,0,0,0,0
507,PkBudg500,2040,1.148915,220,LAM,DAC,4.156833893,0,0,0
508,PkBudg500,2040,1.148915,220,OAS,PSC,8.654506965,0,0,0
509,PkBudg500,2040,1.148915,220,CHA,PSC,13.26135334,0,0,0
510,PkBudg500,2040,1.148915,220,EUR,DAC,5.932481647,0,0,0
511,PkBudg500,2040,1.148915,220,SSA,PSC,0.750708966,0,0,0
512,PkBudg500,2040,1.148915,220,NEU,PSC,0.942816264,0,0,0
513,PkBudg500,2040,1.148915,220,IND,PSC,0.013070238,0,0,0
514,PkBudg500,2040,1.148915,220,USA,PSC,0.040186385,0,0,0
515,PkBudg500,2040,1.148915,220,CHA,DAC,4.465730711,0,0,0
516,PkBudg500,2040,1.148915,220,MEA,PSC,3.471032459,0,0,0
517,PkBudg500,2040,1.148915,220,LAM,PSC,0.009105946,0,0,0
518,PkBudg500,2040,1.148915,220,REF,PSC,0.304717961,0,0,0
519,PkBudg500,2040,1.148915,220,IND,DAC,5.453494308,0,0,0
520,PkBudg500,2040,1.148915,220,CAZ,PSC,0.007612298,0,0,0
521,PkBudg500,2040,1.148915,220,MEA,DAC,1.471483286,0,0,0
522,PkBudg500,2040,1.148915,220,REF,DAC,1.824178891,0,0,0
523,PkBudg500,2040,1.148915,220,JPN,PSC,0.011044003,0,0,0
524,PkBudg500,2040,1.148915,220,methanol production,BAU,158.509595,577.6778486,129.488434,129.497514
525,PkBudg500,2040,1.204194,230,REF,DAC,1.923935826,0,0,0
526,PkBudg500,2040,1.204194,230,JPN,PSC,0.011050039,0,0,0
527,PkBudg500,2040,1.204194,230,SSA,PSC,0.751119235,0,0,0
528,PkBudg500,2040,1.204194,230,IND,PSC,0.013077381,0,0,0
529,PkBudg500,2040,1.204194,230,SSA,DAC,2.051756455,0,0,0
530,PkBudg500,2040,1.204194,230,EUR,DAC,6.224502556,0,0,0
531,PkBudg500,2040,1.204194,230,MEA,PSC,3.472929407,0,0,0
532,PkBudg500,2040,1.204194,230,LAM,DAC,4.357348775,0,0,0
533,PkBudg500,2040,1.204194,230,CAZ,PSC,0.007616458,0,0,0
534,PkBudg500,2040,1.204194,230,JPN,DAC,1.343863271,0,0,0
535,PkBudg500,2040,1.204194,230,LAM,PSC,0.009110923,0,0,0
536,PkBudg500,2040,1.204194,230,USA,DAC,7.944183001,0,0,0
537,PkBudg500,2040,1.204194,230,CHA,PSC,13.26860079,0,0,0
538,PkBudg500,2040,1.204194,230,EUR,PSC,0.168589809,0,0,0
539,PkBudg500,2040,1.204194,230,OAS,PSC,9.070913295,0,0,0
540,PkBudg500,2040,1.204194,230,OAS,DAC,0,0,0,0
541,PkBudg500,2040,1.204194,230,CAZ,DAC,1.645542669,0,0,0
542,PkBudg500,2040,1.204194,230,USA,PSC,0.040208347,0,0,0
543,PkBudg500,2040,1.204194,230,MEA,DAC,1.679977001,0,0,0
544,PkBudg500,2040,1.204194,230,NEU,PSC,0.988316866,0,0,0
545,PkBudg500,2040,1.204194,230,NEU,DAC,0,0,0,0
546,PkBudg500,2040,1.204194,230,REF,PSC,0.304933017,0,0,0
547,PkBudg500,2040,1.204194,230,CHA,DAC,5.199641713,0,0,0
548,PkBudg500,2040,1.204194,230,IND,DAC,5.71641447,0,0,0
549,PkBudg500,2040,1.204194,230,methanol production,BAU,165.6146265,605.4721511,135.3742719,135.3813384
550,PkBudg500,2040,1.259475,240,USA,PSC,0.04023031,0,0,0
551,PkBudg500,2040,1.259475,240,MEA,PSC,3.474826427,0,0,0
552,PkBudg500,2040,1.259475,240,CHA,DAC,5.933580083,0,0,0
553,PkBudg500,2040,1.259475,240,CAZ,PSC,0.007620618,0,0,0
554,PkBudg500,2040,1.259475,240,NEU,DAC,0,0,0,0
555,PkBudg500,2040,1.259475,240,USA,DAC,8.310728721,0,0,0
556,PkBudg500,2040,1.259475,240,EUR,DAC,6.516534352,0,0,0
557,PkBudg500,2040,1.259475,240,MEA,DAC,1.888478494,0,0,0
558,PkBudg500,2040,1.259475,240,JPN,PSC,0.011056075,0,0,0
559,PkBudg500,2040,1.259475,240,SSA,PSC,0.751529519,0,0,0
560,PkBudg500,2040,1.259475,240,IND,PSC,0.013084525,0,0,0
561,PkBudg500,2040,1.259475,240,OAS,PSC,9.487335161,0,0,0
562,PkBudg500,2040,1.259475,240,NEU,PSC,1.033819167,0,0,0
563,PkBudg500,2040,1.259475,240,CHA,PSC,13.2758485,0,0,0
564,PkBudg500,2040,1.259475,240,CAZ,DAC,1.721434822,0,0,0
565,PkBudg500,2040,1.259475,240,REF,PSC,0.30514808,0,0,0
566,PkBudg500,2040,1.259475,240,LAM,PSC,0.009115899,0,0,0
567,PkBudg500,2040,1.259475,240,LAM,DAC,4.557871135,0,0,0
568,PkBudg500,2040,1.259475,240,OAS,DAC,0,0,0,0
569,PkBudg500,2040,1.259475,240,JPN,DAC,1.405977086,0,0,0
570,PkBudg500,2040,1.259475,240,EUR,PSC,0.168706102,0,0,0
571,PkBudg500,2040,1.259475,240,REF,DAC,2.023696483,0,0,0
572,PkBudg500,2040,1.259475,240,IND,DAC,5.97934444,0,0,0
573,PkBudg500,2040,1.259475,240,SSA,DAC,2.1745998,0,0,0
574,PkBudg500,2040,1.259475,240,methanol production,BAU,172.71955,633.2674905,141.2601098,141.2653786
575,PkBudg500,2040,1.314757,250,NEU,DAC,0,0,0,0
576,PkBudg500,2040,1.314757,250,JPN,PSC,0.011062111,0,0,0
577,PkBudg500,2040,1.314757,250,USA,DAC,8.677285583,0,0,0
578,PkBudg500,2040,1.314757,250,MEA,DAC,2.096986327,0,0,0
579,PkBudg500,2040,1.314757,250,LAM,PSC,0.009120876,0,0,0
580,PkBudg500,2040,1.314757,250,REF,PSC,0.305363148,0,0,0
581,PkBudg500,2040,1.314757,250,MEA,PSC,3.476723503,0,0,0
582,PkBudg500,2040,1.314757,250,CAZ,DAC,1.797329281,0,0,0
583,PkBudg500,2040,1.314757,250,IND,DAC,6.242282405,0,0,0
584,PkBudg500,2040,1.314757,250,REF,DAC,2.123460175,0,0,0
585,PkBudg500,2040,1.314757,250,NEU,PSC,1.079322851,0,0,0
586,PkBudg500,2040,1.314757,250,CHA,DAC,6.667540759,0,0,0
587,PkBudg500,2040,1.314757,250,USA,PSC,0.040252274,0,0,0
588,PkBudg500,2040,1.314757,250,LAM,DAC,4.758399592,0,0,0
589,PkBudg500,2040,1.314757,250,SSA,DAC,2.297446838,0,0,0
590,PkBudg500,2040,1.314757,250,OAS,PSC,9.903769688,0,0,0
591,PkBudg500,2040,1.314757,250,JPN,DAC,1.468092789,0,0,0
592,PkBudg500,2040,1.314757,250,CAZ,PSC,0.007624779,0,0,0
593,PkBudg500,2040,1.314757,250,IND,PSC,0.013091668,0,0,0
594,PkBudg500,2040,1.314757,250,EUR,PSC,0.168822398,0,0,0
595,PkBudg500,2040,1.314757,250,EUR,DAC,6.808575021,0,0,0
596,PkBudg500,2040,1.314757,250,CHA,PSC,13.28309643,0,0,0
597,PkBudg500,2040,1.314757,250,SSA,PSC,0.751939816,0,0,0
598,PkBudg500,2040,1.314757,250,OAS,DAC,0,0,0,0
599,PkBudg500,2040,1.314757,250,methanol production,BAU,179.8243855,661.0636751,147.1459477,147.1495945
600,PkBudg500,2040,1.370042,260,REF,DAC,2.223228708,0,0,0
601,PkBudg500,2040,1.370042,260,JPN,DAC,1.530211505,0,0,0
602,PkBudg500,2040,1.370042,260,MEA,PSC,3.478620672,0,0,0
603,PkBudg500,2040,1.370042,260,IND,PSC,0.013098812,0,0,0
604,PkBudg500,2040,1.370042,260,CAZ,PSC,0.007628939,0,0,0
605,PkBudg500,2040,1.370042,260,OAS,PSC,10.32022442,0,0,0
606,PkBudg500,2040,1.370042,260,LAM,PSC,0.009125853,0,0,0
607,PkBudg500,2040,1.370042,260,CHA,DAC,7.401537025,0,0,0
608,PkBudg500,2040,1.370042,260,USA,PSC,0.040274239,0,0,0
609,PkBudg500,2040,1.370042,260,USA,DAC,9.043860222,0,0,0
610,PkBudg500,2040,1.370042,260,REF,PSC,0.305578226,0,0,0
611,PkBudg500,2040,1.370042,260,NEU,PSC,1.124828742,0,0,0
612,PkBudg500,2040,1.370042,260,IND,DAC,6.505233124,0,0,0
613,PkBudg500,2040,1.370042,260,JPN,PSC,0.011068147,0,0,0
614,PkBudg500,2040,1.370042,260,NEU,DAC,0,0,0,0
615,PkBudg500,2040,1.370042,260,CAZ,DAC,1.873227421,0,0,0
616,PkBudg500,2040,1.370042,260,CHA,PSC,13.29034471,0,0,0
617,PkBudg500,2040,1.370042,260,SSA,DAC,2.420299765,0,0,0
618,PkBudg500,2040,1.370042,260,EUR,PSC,0.168938699,0,0,0
